"id","url","title","areas_ids","areas_names","time","rating_count","rating_score","season_id","ep_id","media_id","type_name","tags","duration"
"643","https://www.bilibili.com/bangumi/play/ss47784?theme=movie","最后一镖","[1]","['中国大陆']","2021-10-27上映","108.0","9.4","47784","822863","21581387","电影","['剧情']","109分钟"
"644","https://www.bilibili.com/bangumi/play/ss34284?theme=movie","愤怒","[3, 1]","['美国', '中国大陆']","2016-01-24上映","","","34284","335919","28229732","电影","['剧情']","105分钟"
"645","https://www.bilibili.com/bangumi/play/ss39811?theme=movie","差不多","[1]","['中国大陆']","1964","","","39811","428213","28235505","电影","['动画', '短片']","10分钟"
"646","https://www.bilibili.com/bangumi/play/ss39807?theme=movie","神笔","[1]","['中国大陆']","1955","106.0","9.7","39807","428209","28235501","电影","['动画', '短片']","20分钟"
"647","https://www.bilibili.com/bangumi/play/ss45244?theme=movie","女人不坏","[1, 6]","['中国大陆', '中国香港']","2008-12-04上映","","","45244","752158","28371978","电影","['喜剧']","116分钟"
"648","https://www.bilibili.com/bangumi/play/ss33363?theme=movie","我和爸爸","[1]","['中国大陆']","2003-09-10上映","","","33363","320688","28228755","电影","['剧情']","92分钟"
"649","https://www.bilibili.com/bangumi/play/ss39176?theme=movie","血性山谷","[1]","['中国大陆']","2001年","","","39176","414303","28234868","电影","['战争']","81分钟"
"650","https://www.bilibili.com/bangumi/play/ss32011?theme=movie","不孤独的路","[1]","['中国大陆']","2020-01-15上映","","","32011","309867","28227199","电影","['短片', '剧情']","18分钟"
"651","https://www.bilibili.com/bangumi/play/ss39195?theme=movie","张思德","[1]","['中国大陆']","2004年","133.0","9.6","39195","414666","28234887","电影","['剧情']","116分钟"
"652","https://www.bilibili.com/bangumi/play/ss88695?theme=movie","使徒行者","[1, 6]","['中国大陆', '中国香港']","2016-08-11上映","","","88695","1473990","28340825","电影","['剧情', '犯罪', '动作']","109分钟"
"653","https://www.bilibili.com/bangumi/play/ss45752?theme=movie","冥绝村","[1]","['中国大陆']","2023-02-17上映","","","45752","771252","20203133","电影","['剧情', '恐怖', '惊悚']","102分钟"
"654","https://www.bilibili.com/bangumi/play/ss39740?theme=movie","眉间尺","[1]","['中国大陆']","1991-11-01上映","109.0","9.6","39740","426814","28235434","电影","['动画', '短片']","27分钟"
"655","https://www.bilibili.com/bangumi/play/ss39932?theme=movie","采蘑菇","[1]","['中国大陆']","1953-01-01上映","","","39932","430908","28235626","电影","['动画']","15分钟"
"656","https://www.bilibili.com/bangumi/play/ss44547?theme=movie","触不可及","[1]","['中国大陆']","2023-01-17上映","","","44547","731918","28480970","电影","['短片']","28分钟"
"657","https://www.bilibili.com/bangumi/play/ss40369?theme=movie","机智的山羊","[1]","['中国大陆']","1956-01-01上映","","","40369","442114","28236073","电影","['动画', '短片']","10分钟"
"658","https://www.bilibili.com/bangumi/play/ss47529?theme=movie","来自汪星的你","[1]","['中国大陆']","2024-04-12上映","","","47529","825255","21228789","电影","['喜剧', '奇幻', '家庭']",""
"659","https://www.bilibili.com/bangumi/play/ss32529?theme=movie","天仙配","[1]","['中国大陆']","1956-02-01上映","","","32529","313130","28227827","电影","['剧情', '爱情', '奇幻']","96分钟"
"660","https://www.bilibili.com/bangumi/play/ss47875?theme=movie","特工艾米拉","[1]","['中国大陆']","2014-04-11上映","","","47875","826966","28361597","电影","['悬疑', '动作']","96分钟"
"661","https://www.bilibili.com/bangumi/play/ss39820?theme=movie","小燕子","[1]","['中国大陆']","1960","102.0","9.8","39820","428454","28235514","电影","['动画', '短片']","15分钟"
"662","https://www.bilibili.com/bangumi/play/ss41053?theme=movie","世界上最疼我的那个人去了","[1]","['中国大陆']","2002-08","","","41053","466810","28236759","电影","['剧情', '家庭']","94分钟"
"663","https://www.bilibili.com/bangumi/play/ss32482?theme=movie","鸡毛信","[1]","['中国大陆']","1954年","","","32482","313032","28227779","电影","['战争']","73分钟"
"664","https://www.bilibili.com/bangumi/play/ss48114?theme=movie","床下有人","[1]","['中国大陆']","2011-10-14上映","","","48114","831217","28357292","电影","['悬疑', '惊悚']","100分钟"
"665","https://www.bilibili.com/bangumi/play/ss39843?theme=movie","小溪流","[1]","['中国大陆']","1962","158.0","9.8","39843","428905","28235537","电影","['动画']","22分钟"
