mv_id,polarity_mean,polarity_std,comment_count,count_positive,count_negative,positive_ratio,negative_ratio
649,0.29403460868879366,0.48301235896135114,19,13,6,0.6842105263157895,0.3157894736842105
650,-0.0689869196642013,0.6180458179041153,21,8,13,0.38095238095238093,0.6190476190476191
651,0.3585750550497323,0.5305985184287932,40,29,11,0.725,0.275
652,0.34638219722546637,0.6239277907555475,16,11,5,0.6875,0.3125
653,-0.2685337514665566,0.5018745924842571,19,6,13,0.3157894736842105,0.6842105263157895
654,-0.032332767522142786,0.6029969170690727,31,11,20,0.3548387096774194,0.6451612903225806
655,0.12376179533700146,0.7157748543475161,15,9,6,0.6,0.4
656,-0.12625391843418282,0.6573425033739798,6,3,3,0.5,0.5
657,-0.04781208898533476,0.4666423656399331,11,4,7,0.36363636363636365,0.6363636363636364
658,0.2414836470658581,0.6845009849068916,9,5,4,0.5555555555555556,0.4444444444444444
659,0.3375186052483817,0.44428239297707695,24,17,7,0.7083333333333334,0.2916666666666667
660,-0.2897369362413883,0.7643351280678328,5,2,3,0.4,0.6
661,0.17505978570973618,0.5018070153061203,47,29,18,0.6170212765957447,0.3829787234042553
662,-0.3327210175876434,0.5542219866892629,13,4,9,0.3076923076923077,0.6923076923076923
663,0.15813670307397842,0.46540150869406044,20,14,6,0.7,0.3
664,-0.33544311638582847,0.44315598142579,11,3,8,0.2727272727272727,0.7272727272727273
665,0.19019316575383838,0.5326785735014072,79,51,28,0.6455696202531646,0.35443037974683544
666,0.31196634885337615,0.4736934641611042,9,6,3,0.6666666666666666,0.3333333333333333
667,-0.023688484469185714,0.580504247219992,46,19,27,0.41304347826086957,0.5869565217391305
668,-0.7567556798458099,0.002771147536603552,3,0,3,0.0,1.0
669,-0.40418468435343946,0.5879415586744497,19,3,16,0.15789473684210525,0.8421052631578947
670,-0.24940529279410836,0.6036298543565016,4,2,2,0.5,0.5
671,-0.07816540874296524,0.5931920121916143,61,31,30,0.5081967213114754,0.4918032786885246
672,-0.07749097755403964,0.648117228566021,91,39,52,0.42857142857142855,0.5714285714285714
673,0.16756537442995334,0.601441676429991,59,34,25,0.576271186440678,0.423728813559322
674,0.036795609763690375,0.6006602364622613,7,4,3,0.5714285714285714,0.42857142857142855
675,-0.005096488166600473,0.6864614792466404,16,6,10,0.375,0.625
676,-0.21866893996907907,0.5424538498738398,11,4,7,0.36363636363636365,0.6363636363636364
677,0.07596882991492751,0.9559560916576271,5,3,2,0.6,0.4
678,0.11733867406197217,0.6978785907482415,23,14,9,0.6086956521739131,0.391304347826087
679,-0.11136112548410892,0.38952336946090266,8,2,6,0.25,0.75
680,-0.09325648912539086,0.640441267416132,75,30,45,0.4,0.6
681,-0.18501720055937765,0.6803395512184008,10,4,6,0.4,0.6
682,0.004992246627807617,,1,1,0,1.0,0.0
683,0.32287766101459664,0.6069227579984514,6,4,2,0.6666666666666666,0.3333333333333333
684,0.09051575925615099,0.6071942814188903,18,9,9,0.5,0.5
685,0.19943632202089898,0.682704480790818,28,19,9,0.6785714285714286,0.32142857142857145
686,0.22448582724771565,0.566484537411159,36,22,14,0.6111111111111112,0.3888888888888889
687,-0.62801295882673,0.3914751575413677,16,2,14,0.125,0.875
688,0.09729818671941758,0.43547739384721934,25,13,12,0.52,0.48
689,0.33358985604718333,0.5291233672340959,6,4,2,0.6666666666666666,0.3333333333333333
690,0.38935694949967525,0.6663487677894897,7,6,1,0.8571428571428571,0.14285714285714285
691,0.6320994198322296,,1,1,0,1.0,0.0
692,0.2328295380409275,0.5561435755675141,14,9,5,0.6428571428571429,0.35714285714285715
693,0.2917252501679791,0.46631940092078206,9,6,3,0.6666666666666666,0.3333333333333333
694,0.17681367648765445,0.5430901229983612,6,3,3,0.5,0.5
695,0.1140936552029517,0.4715676636360857,18,10,8,0.5555555555555556,0.4444444444444444
696,0.45889307698234916,0.43961459612608467,20,17,3,0.85,0.15
697,-0.07631108965724706,0.6905153145002398,15,6,9,0.4,0.6
698,0.21303868075103863,0.5691221466507586,46,28,18,0.6086956521739131,0.391304347826087
699,-0.30408865213394165,0.07458382176815127,2,0,2,0.0,1.0
700,-0.28577596303075553,0.692389963574163,5,2,3,0.4,0.6
701,-0.48046380479354417,0.576735690232448,44,10,34,0.22727272727272727,0.7727272727272727
702,0.2427293136715889,0.7019179670465985,4,2,2,0.5,0.5
703,-0.43608323733011883,0.28556595856235234,6,1,5,0.16666666666666666,0.8333333333333334
704,0.2749380450695753,0.5279333604523687,21,15,6,0.7142857142857143,0.2857142857142857
705,-0.2885485942242667,0.4244174198840938,32,5,27,0.15625,0.84375
706,0.14049555510282516,0.739663449334199,5,3,2,0.6,0.4
707,0.2931447071688516,0.5730029859447984,7,5,2,0.7142857142857143,0.2857142857142857
708,0.432249055399249,0.5038117614675195,12,9,3,0.75,0.25
709,-0.3496387799580892,0.6397383416515282,3,1,2,0.3333333333333333,0.6666666666666666
710,-0.3503927281842782,0.5489043648118976,13,4,9,0.3076923076923077,0.6923076923076923
711,0.03005339844605407,0.4086941704015614,37,23,14,0.6216216216216216,0.3783783783783784
712,-0.4878522649407387,0.8125691896526149,5,1,4,0.2,0.8
713,0.05101245641708377,0.06508122471549102,2,2,0,1.0,0.0
714,-0.2775771456460158,0.5643651521389947,6,2,4,0.3333333333333333,0.6666666666666666
715,-0.08689223341643809,0.6488225962851867,10,4,6,0.4,0.6
716,-0.2728028943658703,0.6397186627233473,27,10,17,0.37037037037037035,0.6296296296296297
717,0.09058741107583046,0.6229115829270712,5,4,1,0.8,0.2
718,0.4908503189476,0.4689108607220677,36,28,8,0.7777777777777778,0.2222222222222222
719,0.03765256376937031,0.7337921096359674,12,7,5,0.5833333333333334,0.4166666666666667
720,-0.2905721565087636,0.03605522763025857,3,0,3,0.0,1.0
721,-0.11443557889889115,0.6783770744725108,23,9,14,0.391304347826087,0.6086956521739131
722,-0.3962379325077766,0.693031489444938,18,5,13,0.2777777777777778,0.7222222222222222
723,0.22971246701975664,0.4951200945656111,12,8,4,0.6666666666666666,0.3333333333333333
724,0.37899579604466754,0.3306295242586041,3,3,0,1.0,0.0
725,0.15248512849211693,0.6069562262168298,16,9,7,0.5625,0.4375
726,-0.05261882394552227,0.6252184588635282,5,3,2,0.6,0.4
727,0.571879655122757,0.18250226037314476,2,2,0,1.0,0.0
728,-0.2838116695897447,0.7465765793274434,9,2,7,0.2222222222222222,0.7777777777777778
729,0.03149085491895678,0.6605454060765444,7,4,3,0.5714285714285714,0.42857142857142855
730,0.09667627587914474,0.8529807052758197,5,3,2,0.6,0.4
731,0.03517661931423041,0.4626813774572493,13,7,6,0.5384615384615384,0.46153846153846156
732,0.21184254166754812,0.7213728842121082,11,7,4,0.6363636363636364,0.36363636363636365
733,-0.04081514191169007,0.36702860761361294,26,6,20,0.23076923076923078,0.7692307692307693
734,0.031662602705182535,0.6840934791443767,32,16,16,0.5,0.5
735,-0.481195179396309,0.5812276044188038,8,2,6,0.25,0.75
736,0.14764525999243444,0.5523202812243457,26,16,10,0.6153846153846154,0.38461538461538464
737,-0.09832069597073965,0.6884876117227492,14,7,7,0.5,0.5
738,-0.059454128146171625,1.238908013360443,2,1,1,0.5,0.5
739,0.5267854721047157,0.5567251564701085,43,35,8,0.813953488372093,0.18604651162790697
740,-0.17816752195358276,0.32538028755931825,2,1,1,0.5,0.5
741,0.18043125402182342,0.4811846983912044,20,14,6,0.7,0.3
742,-0.7898882441222668,0.1893389796954379,2,0,2,0.0,1.0
743,-0.13050316274166107,0.19162142647147717,2,1,1,0.5,0.5
744,-0.23657688048357764,0.6667613922812105,12,5,7,0.4166666666666667,0.5833333333333334
745,0.24716921587541854,0.548231248147671,97,68,29,0.7010309278350515,0.29896907216494845
746,0.044300256180576966,0.6112312439628148,8,4,4,0.5,0.5
747,-0.20078860567365256,0.54962440603286,36,12,24,0.3333333333333333,0.6666666666666666
748,0.13878001583119234,0.5270933744188434,54,28,26,0.5185185185185185,0.48148148148148145
749,-0.22682636976242065,0.44214417345719975,25,8,17,0.32,0.68
750,-0.3893964931901012,0.6355911928422765,7,1,6,0.14285714285714285,0.8571428571428571
751,0.14151241881056478,0.5376247181112431,26,16,10,0.6153846153846154,0.38461538461538464
752,0.4629928119676678,0.5031055781480518,19,16,3,0.8421052631578947,0.15789473684210525
753,0.15549870718408515,0.5521320983305058,27,14,13,0.5185185185185185,0.48148148148148145
754,-0.17291076729695,0.6961379964186679,6,2,4,0.3333333333333333,0.6666666666666666
755,0.14217889737337827,0.6585879400898751,20,13,7,0.65,0.35
756,0.12303385923483541,0.5445902007150927,28,15,13,0.5357142857142857,0.4642857142857143
757,0.21980269812047482,0.6070463863061647,6,3,3,0.5,0.5
758,0.0976274367421866,0.8179108666194443,6,3,3,0.5,0.5
759,0.16702258680015802,0.5413752555062464,16,10,6,0.625,0.375
760,-0.02953780970225732,0.7341420804962414,24,11,13,0.4583333333333333,0.5416666666666666
761,0.08252164721488957,0.505640088599406,4,2,2,0.5,0.5
762,0.38256679481414496,0.5002461324735702,61,49,12,0.8032786885245902,0.19672131147540983
763,0.027008324395865216,0.7243933570579585,8,5,3,0.625,0.375
764,0.506707434852918,0.31986497814762627,3,3,0,1.0,0.0
765,0.24317997694015503,0.6328140458860736,10,6,4,0.6,0.4
766,0.9729528315365314,,1,1,0,1.0,0.0
767,0.011885659303516038,1.3712976596588784,2,1,1,0.5,0.5
768,-0.05600243753620556,0.7867460845487471,7,3,4,0.42857142857142855,0.5714285714285714
769,0.08884876418639634,0.6712006539246721,17,8,9,0.47058823529411764,0.5294117647058824
770,-0.09828808034459752,0.5169524851961245,6,2,4,0.3333333333333333,0.6666666666666666
771,0.19242577148335321,0.6147783832187769,7,4,3,0.5714285714285714,0.42857142857142855
772,-0.2560774939134717,0.7353408045441381,5,2,3,0.4,0.6
773,0.18286761531123408,0.6147308565343651,27,16,11,0.5925925925925926,0.4074074074074074
774,0.8209605664014816,,1,1,0,1.0,0.0
775,0.022536906475822124,0.6800940036287726,15,7,8,0.4666666666666667,0.5333333333333333
776,0.3754787892103195,0.40682605144804507,4,3,1,0.75,0.25
777,-0.5062120702117683,0.7208353599102991,5,1,4,0.2,0.8
778,0.2666121187309424,0.5022917522410149,6,4,2,0.6666666666666666,0.3333333333333333
779,0.29206137806177146,0.7243377336038671,5,4,1,0.8,0.2
780,-0.016344685107469552,0.6026582777084114,7,5,2,0.7142857142857143,0.2857142857142857
781,0.19305584745274648,0.6180799533423937,9,6,3,0.6666666666666666,0.3333333333333333
782,-0.07111024530604482,0.5947829951143162,19,8,11,0.42105263157894735,0.5789473684210527
783,-0.31103955116122967,0.6682440177899822,4,1,3,0.25,0.75
784,0.18881167769432067,0.37110250844445236,5,3,2,0.6,0.4
785,-0.14260720820831402,0.5937765012156265,14,5,9,0.35714285714285715,0.6428571428571429
786,-0.31724974513053894,0.25691989711761765,2,0,2,0.0,1.0
787,0.1697780321817845,0.6177679635548522,20,12,8,0.6,0.4
788,0.06459722833500971,0.6134781674523438,9,5,4,0.5555555555555556,0.4444444444444444
789,0.876793351645271,0.061106536625826866,3,3,0,1.0,0.0
790,-0.3379978239536286,,1,0,1,0.0,1.0
791,0.2072608768939972,0.37636644866809604,6,4,2,0.6666666666666666,0.3333333333333333
792,0.5039594130357727,0.4765996110126607,16,14,2,0.875,0.125
793,0.10636478265126548,0.5309632532456273,15,9,6,0.6,0.4
794,0.17043606243256865,0.5265993979348099,29,16,13,0.5517241379310345,0.4482758620689655
795,0.028817924515654608,0.6642270991700606,6,3,3,0.5,0.5
796,-0.0810306338327272,0.6483501170576357,7,3,4,0.42857142857142855,0.5714285714285714
797,-0.06799649354070424,0.6721283319441433,12,7,5,0.5833333333333334,0.4166666666666667
798,0.3060057588985988,0.6534365017190907,14,10,4,0.7142857142857143,0.2857142857142857
799,0.2982088838304792,0.5235093920454034,7,5,2,0.7142857142857143,0.2857142857142857
800,-0.4402376494836062,0.45236633385173086,8,2,6,0.25,0.75
801,0.29835662618279457,0.74088916623163,6,4,2,0.6666666666666666,0.3333333333333333
802,0.41474197879433633,0.5427097194174757,5,4,1,0.8,0.2
803,0.4416395630687476,0.530394472951416,4,3,1,0.75,0.25
804,0.058622493126401394,0.589067371989314,66,33,33,0.5,0.5
805,0.20048173197678157,0.5063206534762378,7,4,3,0.5714285714285714,0.42857142857142855
806,0.3481362246804768,0.5330135442782516,9,6,3,0.6666666666666666,0.3333333333333333
809,0.6076731582482656,0.026505254669898424,3,3,0,1.0,0.0
810,0.1958066659669082,0.6849913855230132,3,2,1,0.6666666666666666,0.3333333333333333
811,-0.0508382588624954,0.7852037970682457,5,2,3,0.4,0.6
812,0.3948349489697388,0.5576013908361144,7,5,2,0.7142857142857143,0.2857142857142857
813,-0.2513500154018402,,1,0,1,0.0,1.0
814,-0.18910309821367263,0.6821981862463141,5,2,3,0.4,0.6
815,0.3011970782859458,0.4304040383811517,18,14,4,0.7777777777777778,0.2222222222222222
816,0.3920783059568041,0.6433067581702168,108,78,30,0.7222222222222222,0.2777777777777778
817,-0.22389366334447494,0.5923141272909199,13,5,8,0.38461538461538464,0.6153846153846154
818,0.7949247956275941,,1,1,0,1.0,0.0
819,0.04474890035473636,0.7229814829337192,9,5,4,0.5555555555555556,0.4444444444444444
820,0.47224406735040253,0.504690407156925,12,10,2,0.8333333333333334,0.16666666666666666
821,0.7579294443130493,,1,1,0,1.0,0.0
822,-0.026075666615118603,0.6978761539102668,6,3,3,0.5,0.5
823,0.12730357583080018,0.5994733789938727,21,14,7,0.6666666666666666,0.3333333333333333
824,0.0035898685455322543,0.48153562569763586,2,1,1,0.5,0.5
825,0.3951419424265623,0.5046866847715994,8,6,2,0.75,0.25
826,0.3227683965508875,0.6017280702011144,19,14,5,0.7368421052631579,0.2631578947368421
827,-0.08500972999767822,0.7347247016005648,11,5,6,0.45454545454545453,0.5454545454545454
828,-0.16692619025707242,0.24312976438621697,2,1,1,0.5,0.5
829,-0.013972099870443329,0.8204921467643035,7,3,4,0.42857142857142855,0.5714285714285714
830,0.009411410273363155,0.814084972045637,6,3,3,0.5,0.5
831,0.41278516920283437,0.3960732953831254,16,13,3,0.8125,0.1875
832,-0.5146455155419452,0.5319506279700296,7,1,6,0.14285714285714285,0.8571428571428571
833,-0.3718704357743263,0.5329662975072822,2,1,1,0.5,0.5
834,-0.653532650321722,0.3956180053343671,2,0,2,0.0,1.0
835,0.12265724875032902,0.4973528747969079,8,4,4,0.5,0.5
836,-0.017956978486229958,0.5970950855597833,12,6,6,0.5,0.5
837,0.19573685862854415,0.4931864180281317,51,34,17,0.6666666666666666,0.3333333333333333
838,0.2041035262601716,0.4547896983907786,7,5,2,0.7142857142857143,0.2857142857142857
839,0.39251516440085005,0.42794423360290534,7,6,1,0.8571428571428571,0.14285714285714285
841,0.18256288766860956,0.9901048511594626,2,1,1,0.5,0.5
842,0.1085268408060074,0.6281047894127304,11,7,4,0.6363636363636364,0.36363636363636365
843,-0.07044251381673595,0.5641867453444147,11,6,5,0.5454545454545454,0.45454545454545453
844,-0.5486228112131357,0.5558061198914231,2,0,2,0.0,1.0
845,0.15037268089751407,0.6614514264086374,12,5,7,0.4166666666666667,0.5833333333333334
846,-0.46414795517921453,0.21428214986475447,3,0,3,0.0,1.0
847,-0.23034121692180634,0.5647961868189226,5,1,4,0.2,0.8
848,0.5582147926092148,0.15615558258614484,5,5,0,1.0,0.0
849,0.09769154026483497,0.5335345230797771,30,17,13,0.5666666666666667,0.43333333333333335
850,0.0709630583243614,0.581579772770085,22,12,10,0.5454545454545454,0.45454545454545453
851,-0.06702480216821038,0.7089101381365182,3,2,1,0.6666666666666666,0.3333333333333333
852,0.5084339566528797,0.5330372464583941,2,2,0,1.0,0.0
854,0.32643596579631173,0.48905672066696737,6,5,1,0.8333333333333334,0.16666666666666666
856,0.5200876038100931,0.4261206669859566,31,28,3,0.9032258064516129,0.0967741935483871
857,0.23895428702235222,0.3310649353486583,8,5,3,0.625,0.375
858,-0.3071287421626039,0.4745723674119772,16,5,11,0.3125,0.6875
859,0.1103456177127858,0.6074511472623011,108,62,46,0.5740740740740741,0.42592592592592593
860,-0.4145571325312961,0.3349412963758988,11,1,10,0.09090909090909091,0.9090909090909091
861,-0.1261185691691935,0.5967294689604951,12,5,7,0.4166666666666667,0.5833333333333334
862,0.1353596954916915,0.7862156154495322,3,2,1,0.6666666666666666,0.3333333333333333
863,0.2192389733261532,0.554706209794295,9,6,3,0.6666666666666666,0.3333333333333333
864,-0.19003533482551574,0.4763483934777277,25,10,15,0.4,0.6
865,0.17269895101586977,0.6246157966099881,6,4,2,0.6666666666666666,0.3333333333333333
866,-0.16840004920959478,,1,0,1,0.0,1.0
867,-0.17025154787633157,0.47352569447667126,9,2,7,0.2222222222222222,0.7777777777777778
868,0.4611404705792665,0.6450903725618253,2,2,0,1.0,0.0
869,0.20857552376886213,0.48404764058079436,9,7,2,0.7777777777777778,0.2222222222222222
870,-0.1162419319152832,,1,0,1,0.0,1.0
871,-0.45443185716867446,0.42389637166816063,5,1,4,0.2,0.8
872,0.47747656556241447,0.551218596769824,33,25,8,0.7575757575757576,0.24242424242424243
873,0.7690242858869689,0.08101599244355587,7,7,0,1.0,0.0
874,-0.31062003118651255,0.6981944575688034,7,3,4,0.42857142857142855,0.5714285714285714
875,-0.5328686237335205,,1,0,1,0.0,1.0
876,-0.2718103049056871,0.5628668738224529,7,2,5,0.2857142857142857,0.7142857142857143
877,0.9721013717353345,,1,1,0,1.0,0.0
878,0.3733117814574923,0.5401292968598679,7,4,3,0.5714285714285714,0.42857142857142855
879,0.1687288855512937,0.5869536256193296,24,14,10,0.5833333333333334,0.4166666666666667
880,0.03740964680910114,0.4778240754736767,5,3,2,0.6,0.4
881,-0.022861881713782038,0.6561220330979983,14,7,7,0.5,0.5
882,0.43586951053955336,0.4542836325844714,22,18,4,0.8181818181818182,0.18181818181818182
883,0.7281391359865667,0.23786227760110573,2,2,0,1.0,0.0
884,0.7043553907424213,0.3220489611403466,2,2,0,1.0,0.0
885,-0.3898019152335249,0.4597085001318251,104,20,84,0.19230769230769232,0.8076923076923077
886,0.35033203909794497,0.55048297007559,9,5,4,0.5555555555555556,0.4444444444444444
887,0.32633276749402285,0.4694349044272621,8,5,3,0.625,0.375
888,0.004993081092834528,,1,1,0,1.0,0.0
889,0.2817958794767037,0.5743608220058698,64,47,17,0.734375,0.265625
890,-0.022915384173393227,0.5543371361670195,5,2,3,0.4,0.6
891,0.8377316258847715,0.045974651634433594,2,2,0,1.0,0.0
892,-0.023722858168184768,0.6179394700251447,10,4,6,0.4,0.6
893,0.14914972782135014,0.7407030729133293,5,3,2,0.6,0.4
895,0.0773510503797577,0.5267727231741214,26,15,11,0.5769230769230769,0.4230769230769231
896,-0.12807522527873516,0.5742902243496963,4,2,2,0.5,0.5
897,-0.7548067942261696,,1,0,1,0.0,1.0
898,0.24621153622865674,0.5682592676601832,2,1,1,0.5,0.5
899,-0.30493239909410474,0.7394620017658121,5,1,4,0.2,0.8
900,-0.09831741994077509,0.6697067708567308,11,7,4,0.6363636363636364,0.36363636363636365
901,0.11772892118564673,0.5249676992325405,14,5,9,0.35714285714285715,0.6428571428571429
902,0.16976162387679025,0.5926123087605614,12,9,3,0.75,0.25
903,-0.26393816620111465,0.3803254164788939,2,1,1,0.5,0.5
904,-0.039663869760591886,0.6063131541614125,22,11,11,0.5,0.5
905,-0.2134641818702221,0.5093774752178124,8,3,5,0.375,0.625
906,-0.6169873368926346,0.4268681249569226,4,1,3,0.25,0.75
907,-0.33573631114429897,0.4453620201178665,9,3,6,0.3333333333333333,0.6666666666666666
908,0.23538468405604362,0.4566327031362275,4,3,1,0.75,0.25
909,-0.5743530169129372,0.004268727647592497,2,0,2,0.0,1.0
910,0.7168961390852928,0.06446601770448968,2,2,0,1.0,0.0
911,0.07296410331932399,0.6598458311904123,26,13,13,0.5,0.5
912,0.15003011198487223,0.5328405646065205,41,23,18,0.5609756097560976,0.43902439024390244
913,-0.019498184323310835,0.5448011963466188,3,2,1,0.6666666666666666,0.3333333333333333
914,0.3307092098089365,0.47466366165011936,13,11,2,0.8461538461538461,0.15384615384615385
915,0.3507707073456711,0.5139572054353414,18,14,4,0.7777777777777778,0.2222222222222222
916,0.6616847440600395,0.13611110831337034,2,2,0,1.0,0.0
917,0.498193770647049,,1,1,0,1.0,0.0
918,-0.30400361493229866,0.300408196318618,4,1,3,0.25,0.75
919,-0.015967285526650277,0.6607285328417035,7,3,4,0.42857142857142855,0.5714285714285714
920,-0.4655459180474281,0.3053055460704186,5,1,4,0.2,0.8
921,-0.19268579532702765,0.3230098877369391,6,2,4,0.3333333333333333,0.6666666666666666
922,-0.26514206677675245,0.48013119669868787,5,2,3,0.4,0.6
923,0.17595647453951338,0.47636573997052606,48,32,16,0.6666666666666666,0.3333333333333333
924,0.12685944139957428,0.6504503934745584,7,4,3,0.5714285714285714,0.42857142857142855
926,0.31425635019938153,0.2860061957938656,9,8,1,0.8888888888888888,0.1111111111111111
927,0.005691767500882799,0.6965437051770044,11,5,6,0.45454545454545453,0.5454545454545454
928,0.22440866455435757,0.6504953407267599,5,4,1,0.8,0.2
929,-0.33923981189727787,0.6530488611014652,5,1,4,0.2,0.8
930,0.14546378024599768,0.6789081886378368,11,6,5,0.5454545454545454,0.45454545454545453
931,0.9462840911000967,,1,1,0,1.0,0.0
932,0.1744000736624003,0.7220004823122936,5,3,2,0.6,0.4
933,0.11729350743385464,0.5199823531400678,13,6,7,0.46153846153846156,0.5384615384615384
934,0.0757145881652832,,1,1,0,1.0,0.0
936,0.42869099952574624,0.6125275121739197,171,135,36,0.7894736842105263,0.21052631578947367
937,0.0008949886283112989,0.6092135739081229,36,16,20,0.4444444444444444,0.5555555555555556
938,0.1723577752709388,0.6516807992542034,3,1,2,0.3333333333333333,0.6666666666666666
939,0.19231434219649862,0.48706474879522843,14,9,5,0.6428571428571429,0.35714285714285715
940,-0.04724605679512025,0.4051329333442086,5,2,3,0.4,0.6
941,0.2709645740687847,0.47806660850155175,6,4,2,0.6666666666666666,0.3333333333333333
942,-0.41138751556475966,0.3891154836488128,3,0,3,0.0,1.0
943,0.21305658559625348,0.7443416773253947,12,7,5,0.5833333333333334,0.4166666666666667
944,0.4330039171708955,0.5015595786678059,45,36,9,0.8,0.2
945,-0.19143623561831194,0.6217042785412044,16,4,12,0.25,0.75
946,0.3676365953288041,0.6135940243983962,16,11,5,0.6875,0.3125
947,-0.020355422049760787,0.6073114387636329,7,4,3,0.5714285714285714,0.42857142857142855
949,0.8933839313685894,,1,1,0,1.0,0.0
950,-0.7285471111536026,,1,0,1,0.0,1.0
951,0.15816839300096036,0.783171177682656,10,6,4,0.6,0.4
952,0.35345177008555484,0.46050671113553715,13,10,3,0.7692307692307693,0.23076923076923078
953,-0.1174830071007212,0.4596222926759954,12,4,8,0.3333333333333333,0.6666666666666666
954,-0.07964624650776386,0.40739750308506334,8,3,5,0.375,0.625
955,0.5284615622626411,0.6480559701008927,9,8,1,0.8888888888888888,0.1111111111111111
956,-0.0676955073657963,0.652834056306807,9,3,6,0.3333333333333333,0.6666666666666666
957,0.2833920962044171,0.6873336297981057,7,4,3,0.5714285714285714,0.42857142857142855
959,0.3836613595485688,0.47914214186719273,3,3,0,1.0,0.0
961,-0.03636228044827777,0.19872035094935941,3,2,1,0.6666666666666666,0.3333333333333333
962,0.04347778028912014,0.43179047870044585,9,6,3,0.6666666666666666,0.3333333333333333
963,0.31024923859710307,0.5976656789221516,133,87,46,0.6541353383458647,0.3458646616541353
965,-0.9281985992565751,0.04012225747113354,2,0,2,0.0,1.0
966,-0.03590491414070127,0.2090051042011902,3,2,1,0.6666666666666666,0.3333333333333333
967,0.09056775138846465,0.5016791338176702,14,6,8,0.42857142857142855,0.5714285714285714
968,0.20603450015187263,0.801764243277263,4,2,2,0.5,0.5
970,0.21921351055304208,0.6212877703373381,6,5,1,0.8333333333333334,0.16666666666666666
971,0.2487667575478554,0.4938762009133703,7,5,2,0.7142857142857143,0.2857142857142857
972,-0.6540611088275909,,1,0,1,0.0,1.0
973,0.0031788228079676836,0.6349384529029222,8,4,4,0.5,0.5
974,-0.6420595645904541,,1,0,1,0.0,1.0
975,0.12850930435316904,0.4068798019295905,7,5,2,0.7142857142857143,0.2857142857142857
976,0.04500391008332372,0.5645981761922003,8,5,3,0.625,0.375
977,0.5298904776573182,0.3736612091164542,3,3,0,1.0,0.0
978,-0.08949562907218939,,1,0,1,0.0,1.0
979,0.13072833418846136,,1,1,0,1.0,0.0
980,0.08965281485801653,0.6206681687861302,21,13,8,0.6190476190476191,0.38095238095238093
981,-0.17296488583087924,0.1216637056645282,4,1,3,0.25,0.75
982,0.21878869272768497,0.5475740569414018,4,2,2,0.5,0.5
983,0.7097507677972317,0.06813539082447694,2,2,0,1.0,0.0
985,0.3148317097996672,0.624498490503689,6,5,1,0.8333333333333334,0.16666666666666666
986,0.6368029862642289,,1,1,0,1.0,0.0
987,0.32479401584714657,0.4305418484227154,4,3,1,0.75,0.25
988,-0.3317642151378095,0.4893534496308615,4,2,2,0.5,0.5
989,0.3055814591546853,0.6663774688827158,6,5,1,0.8333333333333334,0.16666666666666666
990,0.30936759254998636,0.5633307971197845,9,7,2,0.7777777777777778,0.2222222222222222
991,0.375090011395514,0.5470022126415136,12,9,3,0.75,0.25
992,-0.23313952554017306,0.6381290160431096,5,2,3,0.4,0.6
993,0.004993647336959839,,1,1,0,1.0,0.0
994,-0.2395436326041818,0.40714159655882665,8,1,7,0.125,0.875
995,-0.15213242452591655,0.9416274549077485,4,2,2,0.5,0.5
996,0.760621290653944,0.003806845603117673,2,2,0,1.0,0.0
997,-0.43689073870579404,0.27812517389215147,6,1,5,0.16666666666666666,0.8333333333333334
998,-0.16416232287883759,0.4998289682285735,6,1,5,0.16666666666666666,0.8333333333333334
999,0.08265514547626178,0.7675842515264175,12,7,5,0.5833333333333334,0.4166666666666667
1000,0.6754432767629623,,1,1,0,1.0,0.0
1001,0.8629895374178888,,1,1,0,1.0,0.0
1002,0.10098561892906825,0.612083275349836,6,4,2,0.6666666666666666,0.3333333333333333
1003,-0.16589456051588058,0.4318100425117445,4,2,2,0.5,0.5
1004,0.5588507317006588,0.42450111481697084,15,13,2,0.8666666666666667,0.13333333333333333
1005,0.19212599843740466,0.3598647057645698,6,4,2,0.6666666666666666,0.3333333333333333
1006,0.04830916039645675,0.637151125080922,6,3,3,0.5,0.5
1007,0.6386618576943874,0.33954721050722614,4,4,0,1.0,0.0
1008,0.5032841771220168,0.48364290180081093,3,3,0,1.0,0.0
1009,0.004992514848709162,,1,1,0,1.0,0.0
1010,0.11386259645223616,0.7971001344860094,3,2,1,0.6666666666666666,0.3333333333333333
1011,-0.016741447978549533,0.4855522053407124,9,4,5,0.4444444444444444,0.5555555555555556
1012,0.034753840416669846,0.7232998265193777,4,2,2,0.5,0.5
1013,0.44393276162445544,0.5211585631086282,5,4,1,0.8,0.2
1014,-0.15560844540596014,,1,0,1,0.0,1.0
1015,-0.28890073920289683,1.0101748877279593,3,1,2,0.3333333333333333,0.6666666666666666
1016,0.004972525872290079,1.333691506482117,2,1,1,0.5,0.5
1017,0.1101366753379504,0.6113295038621336,3,1,2,0.3333333333333333,0.6666666666666666
1018,-0.08693578715125716,0.6136020946591763,6,2,4,0.3333333333333333,0.6666666666666666
1020,-0.0964491789539655,0.4288089681741221,12,4,8,0.3333333333333333,0.6666666666666666
1021,0.232872606953606,0.5417022109206796,8,4,4,0.5,0.5
1022,-0.1322048207124074,0.12712171401428018,3,1,2,0.3333333333333333,0.6666666666666666
1023,-0.06612673588097095,0.524035139058541,6,2,4,0.3333333333333333,0.6666666666666666
1024,0.008025843783148693,0.6186029584204398,14,6,8,0.42857142857142855,0.5714285714285714
