id,title,year,rating_count,rating_score,tp_drama,tp_comedy,tp_action,tp_romance,polarity_mean,polarity_std,comment_count,positive_ratio,negative_ratio,box_off,avg_price,avg_attend
685,逃出生天,2013,,,1,0,0,0,0.1994363220208989,0.682704480790818,28,0.6785714285714286,0.3214285714285714,13266,36.487095,18.0
687,圣诞玫瑰,2013,,,1,0,0,0,-0.62801295882673,0.3914751575413677,16,0.125,0.875,2341,30.873974,9.0
692,多想和你再见一面,2024,,,1,0,0,1,0.2328295380409275,0.5561435755675141,14,0.6428571428571429,0.3571428571428571,252,41.18599,1.0
697,我是路人甲,2015,,,1,1,0,0,-0.076311089657247,0.6905153145002398,15,0.4,0.6,6300,33.933136,16.0
700,神奇马戏团之动物饼干,2018,,,0,1,0,0,-0.2857759630307555,0.692389963574163,5,0.4,0.6,6488,35.236668,9.0
701,江山美人,2014,134.0,5.1,1,0,1,1,-0.4804638047935441,0.576735690232448,44,0.2272727272727272,0.7727272727272727,174,24.858377000000004,131.0
703,李小龙我的兄弟,2011,,,1,0,1,1,-0.4360832373301188,0.2855659585623523,6,0.1666666666666666,0.8333333333333334,6,10.716269000000002,150.0
710,不怕贼惦记,2011,,,1,1,0,0,-0.3503927281842782,0.5489043648118976,13,0.3076923076923077,0.6923076923076923,385,28.22864,8.0
716,美国内战,2024,,,1,0,1,0,-0.2728028943658703,0.6397186627233473,27,0.3703703703703703,0.6296296296296297,2327,42.122868,3.0
720,王牌,2014,,,1,0,0,0,-0.2905721565087636,0.0360552276302585,3,0.0,1.0,3132,31.521345749042148,11.582375478927204
739,钢铁意志,2022,,,1,0,0,0,0.5267854721047157,0.5567251564701085,43,0.813953488372093,0.1860465116279069,10299,44.198284,6.0
769,龙之战,2017,,,0,0,1,0,0.0888487641863963,0.6712006539246721,17,0.4705882352941176,0.5294117647058824,6536,38.76812,46.0
785,恋爱恐慌症,2011,,,0,1,0,1,-0.142607208208314,0.5937765012156265,14,0.3571428571428571,0.6428571428571429,369,29.660315,7.0
787,意外的恋爱时光,2013,,,0,1,0,1,0.1697780321817845,0.6177679635548522,20,0.6,0.4,2350,31.73764,8.0
792,大师兄,2018,,,0,1,1,0,0.5039594130357727,0.4765996110126607,16,0.875,0.125,14630,32.85148,11.0
811,控制,2013,,,0,0,1,0,-0.0508382588624954,0.7852037970682457,5,0.4,0.6,4358,31.361536000000005,11.0
813,龙马精神,2023,,,1,0,0,0,-0.2513500154018402,,1,0.0,1.0,21081,41.572433,4.0
816,孤星计划,2024,,,1,0,0,0,0.3920783059568041,0.6433067581702168,108,0.7222222222222222,0.2777777777777778,10221,36.03528074748068,3.99843459544076
825,做次有钱人,2012,,,0,1,0,1,0.3951419424265623,0.5046866847715994,8,0.75,0.25,143,28.132765,5.0
834,夜色撩人,2017,,,1,0,0,0,-0.653532650321722,0.3956180053343671,2,0.0,1.0,377,31.036526,2.0
837,花木兰,2020,121.0,9.7,1,0,0,0,0.1957368586285441,0.4931864180281317,51,0.6666666666666666,0.3333333333333333,27808,35.92563,6.0
841,不想和你有遗憾,2024,,,1,0,0,0,0.1825628876686095,0.9901048511594626,2,0.5,0.5,1748,37.262726,2.0
845,老爷保号,2021,,,1,1,0,1,0.150372680897514,0.6614514264086374,12,0.4166666666666667,0.5833333333333334,300,32.370453,6.0
859,摩登森林之美食总动员,2014,177.0,8.1,0,1,0,0,0.1103456177127858,0.6074511472623011,108,0.5740740740740741,0.4259259259259259,208,28.795588,7.0
867,新娘大作战,2015,,,0,1,0,1,-0.1702515478763315,0.4735256944766712,9,0.2222222222222222,0.7777777777777778,17304,33.251358,21.0
868,脱轨时代,2014,,,0,1,0,1,0.4611404705792665,0.6450903725618253,2,1.0,0.0,5467,31.119541,12.0
904,露水红颜,2014,,,0,0,0,1,-0.0396638697605918,0.6063131541614125,22,0.5,0.5,6589,31.358854000000004,12.0
919,神探驾到,2015,,,0,1,0,1,-0.0159672855266502,0.6607285328417035,7,0.4285714285714285,0.5714285714285714,3712,37.177197,13.0
930,绿毛怪格林奇,2018,,,0,1,0,0,0.1454637802459976,0.6789081886378368,11,0.5454545454545454,0.4545454545454545,2588,33.92607,6.0
936,雄狮少年2,2024,,,0,1,1,0,0.4286909995257462,0.6125275121739197,171,0.7894736842105263,0.2105263157894736,8404,38.44765729652546,3.1968110423607805
938,上海王,2017,,,1,0,1,1,0.1723577752709388,0.6516807992542034,3,0.3333333333333333,0.6666666666666666,1361,31.362219,6.0
953,不再让你孤单,2011,,,1,0,0,1,-0.1174830071007212,0.4596222926759954,12,0.3333333333333333,0.6666666666666666,1994,31.743443,12.0
962,摩登年代,2013,,,1,1,0,0,0.0434777802891201,0.4317904787004458,9,0.6666666666666666,0.3333333333333333,6835,29.525103,15.0
963,熊出没·重启未来,2025,187.0,9.6,1,1,0,0,0.310249238597103,0.5976656789221516,133,0.6541353383458647,0.3458646616541353,82125,46.72025,14.0
968,超级望望,2025,,,0,1,0,0,0.2060345001518726,0.801764243277263,4,0.5,0.5,26,42.36639000000001,8.0
973,大武当之天地密码,2012,,,0,1,1,0,0.0031788228079676,0.6349384529029222,8,0.5,0.5,3789,31.236824,16.0
977,光辉岁月,2013,,,1,0,1,0,0.5298904776573182,0.3736612091164542,3,1.0,0.0,372,30.803844,4.0
985,怨偶铠甲,2023,,,1,0,0,0,0.3148317097996672,0.624498490503689,6,0.8333333333333334,0.1666666666666666,216,35.090427,1.0
991,早春二月,2025,,,1,0,0,1,0.375090011395514,0.5470022126415136,12,0.75,0.25,2,51.37147,29.0
993,再见，在也不见,2016,,,1,0,0,1,0.0049936473369598,,1,1.0,0.0,1146,29.045393,5.0
995,杀戒,2013,,,0,0,0,1,-0.1521324245259165,0.9416274549077484,4,0.5,0.5,943,31.280844,7.0
1006,开罗宣言,2015,,,1,0,0,0,0.0483091603964567,0.637151125080922,6,0.5,0.5,838,45.11581399999999,16.0
1007,临终囧事,2013,,,0,1,0,0,0.6386618576943874,0.3395472105072261,4,1.0,0.0,776,28.736073999999995,5.0
1029,缉枪,2017,,,1,0,1,0,0.5367322294041514,0.4997069146231119,4,0.75,0.25,1645,32.72453,15.0
1054,嘿店,2011,,,0,1,0,0,-0.4387358203530311,0.5515388542126382,2,0.0,1.0,326,29.068731000000003,8.0
1069,城市游戏,2014,,,0,0,1,0,-0.0555765703320503,1.0756221870973552,2,0.5,0.5,315,29.641684,4.0
1075,站起来,2011,,,1,0,0,0,0.3404480054974556,0.560846608961258,5,0.8,0.2,3,38.549076,9.0
1100,功夫战斗机,2013,,,1,0,1,0,-0.8006919771432878,,1,0.0,1.0,122,33.907536,3.0
1108,大宅男,2014,,,0,1,0,1,-0.3653142526745796,0.7054405581404877,4,0.25,0.75,102,30.923353,6.0
1133,勇士,2016,,,0,0,1,0,0.7600411027669907,0.045457335947455,2,1.0,0.0,3243,27.433575,10.0
1137,赛车传奇,2011,,,1,0,1,1,-0.3148966878652572,0.4523916489348076,2,0.5,0.5,152,29.728937,5.0
1147,疯狂72小时,2014,,,0,1,0,0,0.015974630912145,0.1398794331284522,3,0.6666666666666666,0.3333333333333333,2726,29.454737,9.0
1157,一路有你,2011,,,1,0,0,1,0.6816780501976609,0.3984092607194309,2,1.0,0.0,581,37.03028,10.0
1180,伤心童话,2012,,,0,1,0,1,-0.6498373746871948,,1,0.0,1.0,1147,29.64654,6.0
1206,战火中的芭蕾,2015,,,1,0,0,0,0.0995000371088584,0.6116322406540868,30,0.4666666666666667,0.5333333333333333,1210,43.553055,51.0
1242,完美假妻168,2014,,,0,1,0,1,0.1633328534662723,0.4314219921424092,4,0.75,0.25,2919,31.026361,10.0
1244,情敌蜜月,2015,,,0,1,0,1,0.8447293639183046,,1,1.0,0.0,1031,32.13592,7.0
1246,北京纽约,2015,,,1,0,0,1,0.0321076735854148,0.892281309805965,2,0.5,0.5,1902,31.823132,7.0
1251,笑过2012,2012,,,1,0,0,0,-0.445066062733531,0.6364785649575112,2,0.5,0.5,68,29.958769,3.0
1254,破局,2014,,,1,0,0,1,-0.5364285996183754,0.4053229936678363,4,0.25,0.75,93,28.89137,3.0
1288,目标战,2013,,,0,0,1,0,-0.0701457721491654,0.7411121050041026,3,0.6666666666666666,0.3333333333333333,16,27.803068,1.0
1296,醉后一夜,2012,,,0,1,0,1,0.0049925148487091,,1,1.0,0.0,985,31.218193,9.0
1313,既然青春留不住,2015,,,0,1,0,1,0.0973045006394386,0.8911996952326299,2,0.5,0.5,5010,30.053284,11.0
1349,爱情银行,2013,,,1,0,0,1,0.5782690743605298,0.4983648043253489,3,1.0,0.0,534,30.33994,4.0
1351,亲密敌人,2011,,,1,0,0,1,0.3444851338863373,0.766651773270452,3,0.6666666666666666,0.3333333333333333,11028,35.76161446599565,25.979597388465724
1354,情谜,2012,,,1,0,0,1,-0.1645421087741851,,1,0.0,1.0,2190,31.492325,12.0
1362,李可乐寻人记,2014,,,0,1,0,1,-0.0429353602230548,0.6500287402326026,4,0.5,0.5,310,28.635342,3.0
1364,困兽,2023,,,1,0,0,0,-0.8793202750384808,,1,0.0,1.0,2177,40.267094,2.0
1386,水饺皇后,2025,,,1,0,0,0,-0.2029578597487314,0.6481530055490963,23,0.3478260869565217,0.6521739130434783,41023,39.362267,4.0
1413,神奇,2013,,,1,0,0,1,-0.1855076551437378,,1,0.0,1.0,4569,46.53038,15.0
1415,戴假发的人,2024,,,1,0,0,0,0.6961290240287782,,1,1.0,0.0,421,35.447746,1.0
1464,查无此人,2012,,,1,0,0,0,0.0049924552440643,,1,1.0,0.0,286,31.059399,7.0
1492,闯入者,2015,,,1,0,0,0,0.0049922466278076,,1,1.0,0.0,1002,35.103657,8.0
1521,帝国秘符,2013,,,0,0,1,0,0.8604468628764155,,1,1.0,0.0,339,29.519205000000003,5.0
1599,胡杨的夏天,2017,,,0,1,0,1,0.513608917593956,0.4882373806875705,3,0.6666666666666666,0.3333333333333333,467,30.403395,7.0
1604,表白吧！在毕业前,2023,,,0,1,0,1,0.6141285747289658,0.2461205047565499,2,1.0,0.0,371,37.71763,1.0
1643,苍茫的天涯是我的爱,2025,,,1,1,0,0,0.4364873496815562,0.5894190284457753,8,0.875,0.125,8814,38.4555,3.0
1836,热烈,2023,254.0,9.5,1,1,0,0,0.4374158085485649,0.5931373377958054,213,0.7699530516431925,0.2300469483568075,93347,41.341425429740646,14.783174606575466
1953,还是觉得你最好,2022,3389.0,9.5,1,1,0,1,0.2160146622066173,0.6052980381325906,1333,0.6391597899474869,0.3608402100525131,10723,33.29185,4.0
1955,九龙城寨之围城,2024,2765.0,9.4,1,0,1,0,0.2275995791638484,0.6011567070036407,1998,0.6166166166166166,0.3833833833833834,68643,41.02464367912242,6.987675363838993
1967,破·地狱,2024,1949.0,9.8,1,0,0,0,0.2317211888750626,0.5883199411509401,1390,0.637410071942446,0.3625899280575539,21109,38.137262733762846,5.855843479084751
1969,荒野猎人,2016,3759.0,9.6,1,0,1,0,0.0584169547492456,0.6045105558859626,767,0.4954367666232073,0.5045632333767927,37673,30.41604,22.0
1977,断网,2023,1603.0,8.2,1,0,1,0,-0.183546625065721,0.6562872221561787,1319,0.3517816527672479,0.6482183472327521,6488,42.05330299999999,3.0
1986,深海浩劫,2016,1219.0,9.5,1,0,0,0,0.1994301413167633,0.6548206817479707,255,0.615686274509804,0.3843137254901961,7257,28.02457,10.0
1987,追缉,2023,,,1,0,0,0,-0.3319702398458723,0.5926735653343641,467,0.2612419700214132,0.7387580299785867,2093,32.62824,2.0
2004,甜蜜蜜,2015,666.0,9.7,1,0,0,1,0.2052899880800396,0.5893140444440467,304,0.6118421052631579,0.3881578947368421,1234,44.242256,10.0
2011,少年派的奇幻漂流,2012,235.0,9.6,1,0,0,0,0.0578846629923926,0.5563881117230677,130,0.4923076923076923,0.5076923076923077,57288,39.429,38.0
2015,年少日记,2024,736.0,9.8,1,0,0,0,0.0994030899843681,0.6144687793434122,523,0.5430210325047801,0.4569789674952199,1566,39.400227,2.0
2020,超级战舰,2012,409.0,8.8,0,0,1,0,0.0413729844539857,0.6271809122908588,298,0.4798657718120805,0.5201342281879194,31009,33.878807,31.0
2022,危机航线,2024,533.0,6.0,0,0,1,0,-0.0914906090186964,0.6399585585637778,439,0.4077448747152619,0.592255125284738,30041,42.41247,6.0
2030,桃姐,2012,987.0,9.6,1,0,0,0,0.2116370934114422,0.6109817663233645,265,0.6377358490566037,0.3622641509433962,7035,31.5886,19.0
2037,倩女幽魂,2011,190.0,9.5,0,0,0,1,0.2640193436192731,0.617744386771761,73,0.6027397260273972,0.3972602739726027,16410,34.59997306727605,19.17367458866545
2038,变身超人,2013,880.0,9.2,0,1,1,0,0.2147963050609597,0.5970703199333537,390,0.6282051282051282,0.3717948717948718,235,30.168156,4.0
2049,摩天营救,2018,822.0,8.1,0,0,1,0,-0.0466666799387272,0.6940007144937148,187,0.4598930481283422,0.5401069518716578,66981,35.184887,18.0
2054,缘份,2016,509.0,8.7,1,1,0,1,-0.0642350480472669,0.6512213990482715,200,0.46,0.54,1389,27.409107,8.0
2060,梅艳芳,2021,103.0,9.4,1,0,0,0,0.2322250087629072,0.5981834657732698,80,0.6125,0.3875,11334,33.51103,5.0
2061,5月天诺亚方舟,2013,363.0,9.5,1,0,0,0,0.1208429790030305,0.5279761937041223,104,0.5865384615384616,0.4134615384615384,2068,40.25307,11.0
2063,错过你的那些年,2024,117.0,8.8,1,0,0,0,0.183124990806311,0.6142367411671328,91,0.6043956043956044,0.3956043956043956,5254,37.94601,3.0
2089,铁拳,2016,,,0,0,1,0,-0.1545748381565014,0.5597128477695147,6,0.6666666666666666,0.3333333333333333,786,29.849229999999995,3.0
2107,逆光飞翔,2013,148.0,9.5,1,0,0,1,0.4994589659024258,0.5012690054459057,49,0.8571428571428571,0.1428571428571428,871,31.313875,8.0
2132,奇迹男孩,2018,141.0,9.7,1,0,0,0,0.43515960399348,0.484460201722563,104,0.7788461538461539,0.2211538461538461,19151,30.257133,13.0
2155,爆笑角斗士,2012,,,0,1,0,0,0.0062762172892689,0.7695758473676807,4,0.5,0.5,484,30.619364,7.0
2162,念念,2015,,,1,0,0,1,-0.5448828265070915,0.0169907327971816,2,0.0,1.0,1370,42.353573,11.0
2178,诡才之道,2025,,,0,1,0,0,0.3245806674472987,0.6314075770176051,20,0.65,0.35,4034,39.764748,3.0
2201,一念无明,2017,,,1,0,0,0,0.2364603416235358,0.5564631833620751,27,0.5925925925925926,0.4074074074074074,940,34.405727,5.0
2217,失业生,2017,,,1,0,0,1,0.1293653616947787,0.7048436973158441,14,0.5,0.5,610,28.838776,3.0
2235,王牌情敌,2013,,,0,1,0,1,-0.2690658792853355,0.4226877493229043,8,0.125,0.875,1162,29.674717,7.0
2239,鸡排英雄,2011,,,1,1,0,0,-0.4949100613594055,0.200803793610284,3,0.0,1.0,81,28.15882,8.0
2278,插翅难飞,2025,,,1,0,1,0,0.2002838204304377,0.2828547728801992,3,1.0,0.0,128,39.30964,1.0
